sales_record_id,order_id,customer_id,product_key,order_date,ship_date,ship_mode,market,region,quantity,sales,discount,profit,shipping_cost,order_priority,year
31321,CA-2013-121370,385,3285,2013-11-15,2013-11-20,Second Class,US,East,4,,0.4,179.9964,137.64,Medium,2013
31322,US-2013-164119,576,8839,2013-11-15,2013-11-21,Standard Class,LATAM,Central,4,,0.4,-0.064,110.37,Medium,2013
31323,US-2013-164119,576,4977,2013-11-15,2013-11-21,Standard Class,LATAM,Central,6,,0.4,-328.032,95.08,Medium,2013
31324,ES-2013-5881573,496,998,2013-11-15,2013-11-18,First Class,EU,North,13,542.0,0.0,64.74,85.69,High,2013
31325,IN-2013-16992,606,6639,2013-11-15,2013-11-18,Second Class,APAC,North Asia,6,370.0,0.0,55.44,73.79,High,2013
31326,IN-2013-16992,606,7528,2013-11-15,2013-11-18,Second Class,APAC,North Asia,4,667.0,0.0,73.32,66.9,High,2013
31327,MX-2013-147844,315,9799,2013-11-15,2013-11-19,Standard Class,LATAM,North,5,328.0,0.2,-36.94,61.63,High,2013
31328,CA-2013-121370,385,7464,2013-11-15,2013-11-20,Second Class,US,East,3,380.0,0.3,-21.7176,55.49,Medium,2013
31329,IN-2013-45265,209,422,2013-11-15,2013-11-20,Standard Class,APAC,Oceania,7,900.0,0.1,149.877,54.54,Medium,2013
31330,IT-2013-3688620,113,9808,2013-11-15,2013-11-19,Standard Class,EU,Central,4,,0.35,-39.834,51.52,High,2013
31331,CM-2013-5360,342,5623,2013-11-15,2013-11-18,First Class,Africa,Africa,2,167.0,0.0,34.98,49.11,Critical,2013
31332,CA-2013-118759,732,3255,2013-11-15,2013-11-18,First Class,US,East,2,408.0,0.1,72.5344,44.86,Medium,2013
31333,ES-2013-4954697,725,3709,2013-11-15,2013-11-20,Standard Class,EU,Central,8,492.0,0.1,158.472,39.24,Medium,2013
31334,MX-2013-121160,582,5329,2013-11-15,2013-11-19,Standard Class,LATAM,North,6,227.0,0.0,34.08,38.42,High,2013
31335,MX-2013-121160,582,6262,2013-11-15,2013-11-19,Standard Class,LATAM,North,7,248.0,0.0,99.12,32.85,High,2013
31336,MX-2013-139857,649,2725,2013-11-15,2013-11-19,Second Class,LATAM,Central,14,431.0,0.0,189.56,32.69,High,2013
31337,IN-2013-82260,758,9809,2013-11-15,2013-11-18,Second Class,APAC,Oceania,4,149.0,0.0,5.88,29.85,High,2013
31338,ES-2013-3951434,49,775,2013-11-15,2013-11-17,First Class,EU,Central,5,256.0,0.1,56.88,28.7,High,2013
31339,ES-2013-2271399,510,5116,2013-11-15,2013-11-20,Standard Class,EU,Central,8,,0.15,-111.456,28.26,Medium,2013
31340,MO-2013-6060,196,4720,2013-11-15,2013-11-15,Same Day,Africa,Africa,1,126.0,0.0,21.42,25.13,High,2013
31341,CM-2013-5360,342,4603,2013-11-15,2013-11-18,First Class,Africa,Africa,1,80.0,0.0,10.44,19.16,Critical,2013
31342,MX-2013-139857,649,8920,2013-11-15,2013-11-19,Second Class,LATAM,Central,2,130.0,0.0,24.6,15.71,High,2013
31343,TU-2013-3850,40,1851,2013-11-15,2013-11-22,Standard Class,EMEA,EMEA,4,88.0,0.6,-92.28,15.62,Low,2013
31344,IT-2013-3688620,113,1847,2013-11-15,2013-11-19,Standard Class,EU,Central,2,88.0,0.0,31.68,14.36,High,2013
31345,ES-2013-4954697,725,1683,2013-11-15,2013-11-20,Standard Class,EU,Central,6,169.0,0.0,0.0,13.64,Medium,2013
31346,ES-2013-1835691,791,3201,2013-11-15,2013-11-19,Standard Class,EU,Central,3,96.0,0.6,-102.96,13.36,High,2013
31347,US-2013-164119,576,3955,2013-11-15,2013-11-21,Standard Class,LATAM,Central,3,245.0,0.4,-85.764,11.58,Medium,2013
31348,ES-2013-3951434,49,1869,2013-11-15,2013-11-17,First Class,EU,Central,3,54.0,0.1,-3.078,10.24,High,2013
31349,MX-2013-139857,649,6233,2013-11-15,2013-11-19,Second Class,LATAM,Central,3,62.0,0.0,22.44,10.13,High,2013
31350,IN-2013-68274,170,4171,2013-11-15,2013-11-19,Second Class,APAC,Southeast Asia,5,64.0,0.27,7.8765,9.94,High,2013
31351,BO-2013-9400,32,6268,2013-11-15,2013-11-15,Same Day,EMEA,EMEA,2,53.0,0.0,4.74,9.36,High,2013
31352,ES-2013-4954697,725,5278,2013-11-15,2013-11-20,Standard Class,EU,Central,2,98.0,0.0,42.3,7.11,Medium,2013
31353,IN-2013-82260,758,9810,2013-11-15,2013-11-18,Second Class,APAC,Oceania,4,48.0,0.0,2.28,6.92,High,2013
31354,US-2013-164119,576,1296,2013-11-15,2013-11-21,Standard Class,LATAM,Central,2,72.0,0.4,-7.184,6.44,Medium,2013
31355,IN-2013-28304,427,3394,2013-11-15,2013-11-19,Standard Class,APAC,Southeast Asia,4,54.0,0.0,9.72,5.53,High,2013
31356,US-2013-152800,632,166,2013-11-15,2013-11-19,Second Class,LATAM,Caribbean,9,63.0,0.2,1.44,4.88,Medium,2013
31357,MX-2013-139857,649,232,2013-11-15,2013-11-19,Second Class,LATAM,Central,1,26.0,0.0,8.16,4.88,High,2013
31358,ES-2013-3951434,49,9811,2013-11-15,2013-11-17,First Class,EU,Central,3,13.0,0.0,0.0,4.86,High,2013
31359,ES-2013-2003988,424,3351,2013-11-15,2013-11-17,First Class,EU,Central,1,52.0,0.0,9.3,4.55,Medium,2013
31360,US-2013-164119,576,2434,2013-11-15,2013-11-21,Standard Class,LATAM,Central,4,81.0,0.4,-46.192,4.54,Medium,2013
31361,US-2013-144351,130,5263,2013-11-15,2013-11-19,Standard Class,US,East,3,90.0,0.0,25.1916,4.53,High,2013
31362,ID-2013-14318,386,6023,2013-11-15,2013-11-20,Second Class,APAC,Central Asia,1,59.0,0.5,-22.455,4.36,Medium,2013
31363,RS-2013-3820,663,2633,2013-11-15,2013-11-19,Standard Class,EMEA,EMEA,1,46.0,0.0,21.03,4.15,High,2013
31364,MX-2013-139857,649,5847,2013-11-15,2013-11-19,Second Class,LATAM,Central,2,26.0,0.0,12.64,4.1,High,2013
31365,US-2013-164119,576,9812,2013-11-15,2013-11-21,Standard Class,LATAM,Central,4,86.0,0.4,-47.568,4.09,Medium,2013
31366,MO-2013-6060,196,2977,2013-11-15,2013-11-15,Same Day,Africa,Africa,1,13.0,0.0,0.66,3.7,High,2013
31367,ES-2013-5881573,496,9046,2013-11-15,2013-11-18,First Class,EU,North,2,22.0,0.0,7.68,3.33,High,2013
31368,MX-2013-121160,582,4631,2013-11-15,2013-11-19,Standard Class,LATAM,North,2,18.0,0.0,4.96,3.13,High,2013
31369,ES-2013-4954697,725,2650,2013-11-15,2013-11-20,Standard Class,EU,Central,3,41.0,0.0,19.53,3.12,Medium,2013
31370,RS-2013-3820,663,550,2013-11-15,2013-11-19,Standard Class,EMEA,EMEA,2,22.0,0.0,9.0,3.1,High,2013
31371,CA-2013-121370,385,1123,2013-11-15,2013-11-20,Second Class,US,East,3,49.0,0.2,9.7152,3.09,Medium,2013
31372,MX-2013-106614,306,9302,2013-11-15,2013-11-15,Same Day,LATAM,North,2,15.0,0.0,4.88,3.09,High,2013
31373,IN-2013-16397,768,5879,2013-11-15,2013-11-17,Second Class,APAC,Oceania,2,34.0,0.1,10.782,2.97,High,2013
31374,US-2013-164119,576,2110,2013-11-15,2013-11-21,Standard Class,LATAM,Central,3,33.0,0.4,-11.412,2.73,Medium,2013
31375,US-2013-112970,751,1020,2013-11-15,2013-11-16,First Class,US,West,3,10.0,0.0,2.8536,2.71,Critical,2013
31376,SF-2013-7960,373,6062,2013-11-15,2013-11-17,First Class,Africa,Africa,1,29.0,0.0,3.18,2.69,High,2013
31377,RS-2013-3820,663,156,2013-11-15,2013-11-19,Standard Class,EMEA,EMEA,1,25.0,0.0,6.6,2.67,High,2013
31378,US-2013-117541,220,2615,2013-11-15,2013-11-21,Standard Class,US,East,4,20.0,0.0,6.5736,2.14,Medium,2013
31379,US-2013-164119,576,4982,2013-11-15,2013-11-21,Standard Class,LATAM,Central,4,25.0,0.4,-1.312,2.07,Medium,2013
31380,US-2013-164119,576,1681,2013-11-15,2013-11-21,Standard Class,LATAM,Central,1,29.0,0.4,-15.116,2.04,Medium,2013
31381,CA-2013-131065,531,4908,2013-11-15,2013-11-17,Second Class,US,South,1,5.0,0.0,2.376,1.75,Critical,2013
31382,RS-2013-3820,663,1741,2013-11-15,2013-11-19,Standard Class,EMEA,EMEA,1,17.0,0.0,2.88,1.66,High,2013
31383,CA-2013-166618,23,1347,2013-11-15,2013-11-19,Standard Class,US,East,1,24.0,0.0,6.149,1.61,Medium,2013
31384,ES-2013-4954697,725,2574,2013-11-15,2013-11-20,Standard Class,EU,Central,2,22.0,0.0,2.82,1.54,Medium,2013
31385,CA-2013-131065,531,1596,2013-11-15,2013-11-17,Second Class,US,South,2,8.0,0.0,3.8822,1.24,Critical,2013
31386,US-2013-165785,632,9813,2013-11-15,2013-11-19,Second Class,LATAM,South,9,32.0,0.6,-30.24,1.23,Medium,2013
31387,US-2013-165785,632,9814,2013-11-15,2013-11-19,Second Class,LATAM,South,5,17.0,0.6,-21.38,1.06,Medium,2013
31388,CA-2013-166618,23,6282,2013-11-15,2013-11-19,Standard Class,US,East,2,14.0,0.0,3.9144,0.95,Medium,2013
31389,US-2013-152800,632,6337,2013-11-15,2013-11-19,Second Class,LATAM,Caribbean,5,33.0,0.2,-4.66,0.89,Medium,2013
31390,US-2013-152800,632,6586,2013-11-15,2013-11-19,Second Class,LATAM,Caribbean,2,9.0,0.2,2.776,0.84,Medium,2013
31391,US-2013-152800,632,8587,2013-11-15,2013-11-19,Second Class,LATAM,Caribbean,3,16.0,0.2,-1.284,0.69,Medium,2013
31392,IN-2013-13681,224,4756,2013-11-15,2013-11-22,Standard Class,APAC,Southeast Asia,2,10.0,0.45,0.696,0.67,Medium,2013
31393,US-2013-117541,220,5088,2013-11-15,2013-11-21,Standard Class,US,East,5,16.0,0.0,7.567,0.67,Medium,2013
31394,US-2013-165785,632,9815,2013-11-15,2013-11-19,Second Class,LATAM,South,3,8.0,0.6,-9.492,0.66,Medium,2013
31395,CA-2013-118759,732,6907,2013-11-15,2013-11-18,First Class,US,East,3,40.0,0.0,10.5144,0.49,Medium,2013
31396,CA-2013-149482,201,5172,2013-11-15,2013-11-20,Standard Class,US,West,2,7.0,0.0,3.4686,0.28,High,2013
31397,US-2013-165785,632,9816,2013-11-15,2013-11-19,Second Class,LATAM,South,2,5.0,0.6,-1.912,0.22,Medium,2013
31398,CA-2013-134691,666,8180,2013-11-15,2013-11-19,Standard Class,US,Central,2,2.0,0.8,-3.9032,0.22,High,2013
31399,CA-2013-146633,256,4914,2013-11-16,2013-11-18,Second Class,US,West,1,,0.2,381.297,363.87,Critical,2013
31400,MX-2013-119214,791,9817,2013-11-16,2013-11-18,Second Class,LATAM,North,6,847.0,0.0,50.76,156.51,High,2013
31401,ES-2013-2522918,240,4574,2013-11-16,2013-11-19,First Class,EU,Central,6,339.0,0.0,94.86,143.23,Critical,2013
31402,IN-2013-86285,501,4826,2013-11-16,2013-11-18,Second Class,APAC,Oceania,2,911.0,0.0,282.42,134.69,High,2013
31403,CA-2013-130820,265,4764,2013-11-16,2013-11-16,Same Day,US,South,4,630.0,0.4,-199.5076,86.69,High,2013
31404,ES-2013-4492967,751,2587,2013-11-16,2013-11-22,Standard Class,EU,Central,2,848.0,0.1,367.464,85.69,Low,2013
31405,ES-2013-2522918,240,2277,2013-11-16,2013-11-19,First Class,EU,Central,2,242.0,0.1,99.558,62.15,Critical,2013
31406,ES-2013-2522918,240,1719,2013-11-16,2013-11-19,First Class,EU,Central,3,194.0,0.15,13.6305,35.14,Critical,2013
31407,CA-2013-148740,248,3866,2013-11-16,2013-11-20,Standard Class,US,West,2,361.0,0.2,27.1032,30.81,Medium,2013
31408,IN-2013-86285,501,9818,2013-11-16,2013-11-18,Second Class,APAC,Oceania,2,216.0,0.0,45.42,29.58,High,2013
31409,MX-2013-134572,59,2796,2013-11-16,2013-11-20,Standard Class,LATAM,Central,3,152.0,0.0,71.4,24.05,High,2013
31410,ID-2013-24412,532,2297,2013-11-16,2013-11-21,Standard Class,APAC,Southeast Asia,3,379.0,0.35,69.9345,23.9,Medium,2013
31411,ES-2013-1049729,124,5857,2013-11-16,2013-11-20,Standard Class,EU,Central,2,643.0,0.0,224.94,19.95,Medium,2013
31412,ES-2013-2522918,240,673,2013-11-16,2013-11-19,First Class,EU,Central,1,55.0,0.0,26.16,17.92,Critical,2013
31413,ES-2013-2522918,240,1683,2013-11-16,2013-11-19,First Class,EU,Central,5,141.0,0.0,0.0,17.78,Critical,2013
31414,ID-2013-24412,532,919,2013-11-16,2013-11-21,Standard Class,APAC,Southeast Asia,2,206.0,0.25,-5.52,8.92,Medium,2013
31415,CA-2013-105963,377,4947,2013-11-16,2013-11-23,Standard Class,US,West,3,99.0,0.0,40.7499,8.6,Medium,2013
31416,MX-2013-169523,206,6825,2013-11-16,2013-11-20,Standard Class,LATAM,South,3,83.0,0.0,30.0,7.33,Medium,2013
31417,CA-2013-146633,256,4177,2013-11-16,2013-11-18,Second Class,US,West,7,38.0,0.2,13.3476,7.22,Critical,2013
31418,IT-2013-4962578,131,3256,2013-11-16,2013-11-21,Standard Class,EU,South,2,104.0,0.6,-135.864,7.2,Medium,2013
31419,IN-2013-86285,501,7887,2013-11-16,2013-11-18,Second Class,APAC,Oceania,1,48.0,0.0,0.0,6.53,High,2013
31420,IN-2013-86285,501,9819,2013-11-16,2013-11-18,Second Class,APAC,Oceania,4,26.0,0.0,12.6,4.41,High,2013
31421,IN-2013-86285,501,216,2013-11-16,2013-11-18,Second Class,APAC,Oceania,2,31.0,0.0,7.74,4.4,High,2013
31422,ES-2013-2091965,383,539,2013-11-16,2013-11-20,Second Class,EU,Central,3,74.0,0.0,23.76,3.86,Medium,2013
31423,IN-2013-86285,501,5394,2013-11-16,2013-11-18,Second Class,APAC,Oceania,2,22.0,0.0,9.06,2.34,High,2013
31424,IN-2013-86285,501,9820,2013-11-16,2013-11-18,Second Class,APAC,Oceania,2,15.0,0.0,4.98,1.94,High,2013
31425,ID-2013-24412,532,1278,2013-11-16,2013-11-21,Standard Class,APAC,Southeast Asia,2,8.0,0.45,-0.606,0.66,Medium,2013
31426,ES-2013-3495515,790,3425,2013-11-17,2013-11-24,Standard Class,EU,North,4,,0.1,559.74,141.54,Medium,2013
31427,IN-2013-15340,758,4213,2013-11-17,2013-11-18,First Class,APAC,North Asia,1,367.0,0.0,157.74,57.23,High,2013
31428,IN-2013-15340,758,2368,2013-11-17,2013-11-18,First Class,APAC,North Asia,2,288.0,0.0,0.0,39.23,High,2013
31429,MO-2013-1460,309,8693,2013-11-17,2013-11-20,Second Class,Africa,Africa,2,306.0,0.0,9.18,26.67,High,2013
31430,ES-2013-4667673,619,1504,2013-11-17,2013-11-24,Standard Class,EU,North,4,96.0,0.0,1.8,7.95,Medium,2013
31431,MX-2013-160087,611,3731,2013-11-17,2013-11-23,Standard Class,LATAM,North,3,82.0,0.0,24.6,5.43,Medium,2013
31432,MX-2013-160087,611,9821,2013-11-17,2013-11-23,Standard Class,LATAM,North,1,145.0,0.2,18.048,4.96,Medium,2013
31433,CA-2013-154508,125,191,2013-11-17,2013-11-21,Standard Class,US,West,5,28.0,0.0,13.348,4.01,High,2013
31434,MX-2013-160087,611,8468,2013-11-17,2013-11-23,Standard Class,LATAM,North,1,28.0,0.0,10.34,3.15,Medium,2013
31435,MX-2013-160087,611,7812,2013-11-17,2013-11-23,Standard Class,LATAM,North,2,40.0,0.4,-16.792,2.33,Medium,2013
31436,MX-2013-160087,611,9683,2013-11-17,2013-11-23,Standard Class,LATAM,North,1,28.0,0.0,3.32,1.75,Medium,2013
31437,MX-2013-160087,611,5551,2013-11-17,2013-11-23,Standard Class,LATAM,North,3,34.0,0.0,11.16,1.47,Medium,2013
31438,CA-2013-124527,149,7869,2013-11-17,2013-11-18,First Class,US,West,5,8.0,0.2,2.808,0.9,High,2013
31439,MX-2013-129469,211,5090,2013-11-18,2013-11-20,First Class,LATAM,Caribbean,5,803.0,0.2,180.64,205.15,High,2013
31440,MX-2013-130582,672,4091,2013-11-18,2013-11-23,Standard Class,LATAM,North,9,,0.2,-396.684,174.87,Medium,2013
31441,MX-2013-144988,759,2989,2013-11-18,2013-11-21,Second Class,LATAM,South,7,683.0,0.4,68.236,82.19,Critical,2013
31442,ES-2013-1954205,65,2075,2013-11-18,2013-11-20,First Class,EU,North,5,708.0,0.0,184.05,72.38,Critical,2013
31443,MX-2013-101504,378,1453,2013-11-18,2013-11-22,Standard Class,LATAM,Central,4,334.0,0.0,106.72,36.62,High,2013
31444,MX-2013-130582,672,1662,2013-11-18,2013-11-23,Standard Class,LATAM,North,5,578.0,0.0,0.0,35.12,Medium,2013
31445,MX-2013-144988,759,5609,2013-11-18,2013-11-21,Second Class,LATAM,South,7,145.0,0.4,-4.9,32.39,Critical,2013
31446,ES-2013-4031061,68,3581,2013-11-18,2013-11-21,First Class,EU,South,5,76.0,0.0,1.5,31.4,Critical,2013
31447,IN-2013-73188,442,3884,2013-11-18,2013-11-23,Standard Class,APAC,Oceania,5,266.0,0.1,115.305,30.05,Medium,2013
31448,IT-2013-2802538,427,4451,2013-11-18,2013-11-22,Standard Class,EU,North,3,296.0,0.5,-242.955,29.65,High,2013
31449,IN-2013-52398,65,3882,2013-11-18,2013-11-22,Standard Class,APAC,Central Asia,2,249.0,0.0,59.76,28.98,High,2013
31450,MX-2013-122147,748,1666,2013-11-18,2013-11-23,Standard Class,LATAM,Central,5,356.0,0.0,3.5,28.4,Medium,2013
31451,MO-2013-9230,209,9822,2013-11-18,2013-11-24,Standard Class,Africa,Africa,4,226.0,0.0,63.24,27.84,Low,2013
31452,MX-2013-111556,626,2506,2013-11-18,2013-11-22,Standard Class,LATAM,Central,4,330.0,0.4,22.0,24.33,Medium,2013
31453,MX-2013-141901,401,9395,2013-11-18,2013-11-24,Standard Class,LATAM,North,8,225.0,0.0,40.48,22.68,Medium,2013
31454,MX-2013-122147,748,6262,2013-11-18,2013-11-23,Standard Class,LATAM,Central,6,213.0,0.0,84.96,22.22,Medium,2013
31455,MX-2013-111556,626,4329,2013-11-18,2013-11-22,Standard Class,LATAM,Central,5,285.0,0.402,-81.9726,20.07,Medium,2013
31456,SF-2013-8260,397,7063,2013-11-18,2013-11-25,Standard Class,Africa,Africa,1,178.0,0.0,58.62,18.71,Medium,2013
31457,MX-2013-119795,643,2230,2013-11-18,2013-11-23,Standard Class,LATAM,Central,5,166.0,0.0,19.9,18.48,High,2013
31458,IT-2013-1574228,268,1755,2013-11-18,2013-11-22,Standard Class,EU,Central,3,166.0,0.15,-21.5685,17.22,Medium,2013
31459,IT-2013-4696412,428,8721,2013-11-18,2013-11-24,Standard Class,EU,North,6,225.0,0.3,-0.09,14.87,Medium,2013
31460,MX-2013-129469,211,8512,2013-11-18,2013-11-20,First Class,LATAM,Caribbean,3,80.0,0.2,-6.0,13.81,High,2013
31461,IR-2013-6280,489,6988,2013-11-18,2013-11-22,Standard Class,EMEA,EMEA,1,175.0,0.0,38.52,12.58,Medium,2013
31462,IV-2013-6210,506,2478,2013-11-18,2013-11-22,Standard Class,Africa,Africa,2,338.0,0.0,97.92,12.33,Medium,2013
31463,MX-2013-129469,211,5770,2013-11-18,2013-11-20,First Class,LATAM,Caribbean,2,73.0,0.2,26.312,12.07,High,2013
31464,MX-2013-111556,626,8998,2013-11-18,2013-11-22,Standard Class,LATAM,Central,7,253.0,0.4,-16.968,11.97,Medium,2013
31465,CA-2013-118500,556,7587,2013-11-18,2013-11-19,First Class,US,West,5,50.0,0.0,13.365,11.65,High,2013
31466,MX-2013-119795,643,6189,2013-11-18,2013-11-23,Standard Class,LATAM,Central,6,119.0,0.0,1.08,11.43,High,2013
31467,MX-2013-111556,626,6709,2013-11-18,2013-11-22,Standard Class,LATAM,Central,2,291.0,0.4,48.48,10.88,Medium,2013
31468,MX-2013-111556,626,2644,2013-11-18,2013-11-22,Standard Class,LATAM,Central,6,114.0,0.4,-20.88,10.4,Medium,2013
31469,IZ-2013-4210,172,8860,2013-11-18,2013-11-22,Second Class,EMEA,EMEA,1,52.0,0.0,8.76,10.38,High,2013
31470,MX-2013-130582,672,7307,2013-11-18,2013-11-23,Standard Class,LATAM,North,5,90.0,0.0,27.7,9.75,Medium,2013
31471,MX-2013-122147,748,9823,2013-11-18,2013-11-23,Standard Class,LATAM,Central,2,177.0,0.0,33.56,9.23,Medium,2013
31472,IZ-2013-4210,172,595,2013-11-18,2013-11-22,Second Class,EMEA,EMEA,2,54.0,0.0,27.06,8.97,High,2013
31473,ES-2013-4031061,68,4081,2013-11-18,2013-11-21,First Class,EU,South,2,29.0,0.0,6.36,8.81,Critical,2013
31474,UP-2013-3890,380,3143,2013-11-18,2013-11-23,Standard Class,EMEA,EMEA,6,304.0,0.0,5.94,8.46,Medium,2013
31475,IR-2013-6280,489,3430,2013-11-18,2013-11-22,Standard Class,EMEA,EMEA,1,133.0,0.0,23.97,8.4,Medium,2013
31476,MX-2013-147802,754,5166,2013-11-18,2013-11-20,Second Class,LATAM,North,2,78.0,0.0,16.44,7.84,High,2013
31477,MO-2013-9230,209,1539,2013-11-18,2013-11-24,Standard Class,Africa,Africa,1,49.0,0.0,8.73,7.49,Low,2013
31478,IN-2013-36081,499,4491,2013-11-18,2013-11-23,Standard Class,APAC,Central Asia,4,108.0,0.0,45.24,6.99,Medium,2013
31479,US-2013-111605,380,2005,2013-11-18,2013-11-20,Second Class,LATAM,South,6,83.0,0.6,-41.592,6.98,High,2013
31480,IN-2013-37103,178,4187,2013-11-18,2013-11-18,Same Day,APAC,Southeast Asia,6,54.0,0.47,-13.3974,6.36,High,2013
31481,MX-2013-141901,401,2803,2013-11-18,2013-11-24,Standard Class,LATAM,North,3,103.0,0.0,35.1,5.52,Medium,2013
31482,IV-2013-6210,506,6208,2013-11-18,2013-11-22,Standard Class,Africa,Africa,2,77.0,0.0,13.08,4.92,Medium,2013
31483,MX-2013-156048,679,2928,2013-11-18,2013-11-24,Standard Class,LATAM,North,1,86.0,0.0,32.64,4.86,Medium,2013
31484,US-2013-112095,643,9824,2013-11-18,2013-11-23,Standard Class,LATAM,South,5,66.0,0.6,-79.64,4.65,Medium,2013
31485,MX-2013-141901,401,5950,2013-11-18,2013-11-24,Standard Class,LATAM,North,5,58.0,0.0,15.1,4.41,Medium,2013
31486,IN-2013-37103,178,1802,2013-11-18,2013-11-18,Same Day,APAC,Southeast Asia,7,40.0,0.17,13.7361,4.34,High,2013
31487,UP-2013-3890,380,8240,2013-11-18,2013-11-23,Standard Class,EMEA,EMEA,1,50.0,0.0,24.96,4.19,Medium,2013
31488,IR-2013-6280,489,3809,2013-11-18,2013-11-22,Standard Class,EMEA,EMEA,2,53.0,0.0,1.02,4.18,Medium,2013
31489,CA-2013-134110,776,8327,2013-11-18,2013-11-19,First Class,US,Central,3,67.0,0.2,6.7176,4.09,Medium,2013
31490,US-2013-112095,643,9825,2013-11-18,2013-11-23,Standard Class,LATAM,South,6,48.0,0.6,-70.344,3.89,Medium,2013
31491,MX-2013-129147,669,6073,2013-11-18,2013-11-23,Standard Class,LATAM,Caribbean,6,58.0,0.0,12.12,3.02,Medium,2013
31492,CA-2013-134110,776,9060,2013-11-18,2013-11-19,First Class,US,Central,4,15.0,0.2,5.5216,2.8,Medium,2013
31493,IV-2013-6210,506,2581,2013-11-18,2013-11-22,Standard Class,Africa,Africa,2,32.0,0.0,2.52,2.66,Medium,2013
31494,MX-2013-129469,211,5847,2013-11-18,2013-11-20,First Class,LATAM,Caribbean,1,10.0,0.2,3.736,1.87,High,2013
31495,IT-2013-2802538,427,1587,2013-11-18,2013-11-22,Standard Class,EU,North,2,23.0,0.5,-0.93,1.82,High,2013
31496,MX-2013-111556,626,9475,2013-11-18,2013-11-22,Standard Class,LATAM,Central,3,67.0,0.4,-16.632,1.73,Medium,2013
31497,MX-2013-129469,211,4244,2013-11-18,2013-11-20,First Class,LATAM,Caribbean,4,13.0,0.2,2.592,1.5,High,2013
31498,US-2013-111605,380,505,2013-11-18,2013-11-20,Second Class,LATAM,South,3,9.0,0.6,-4.344,1.39,High,2013
31499,IN-2013-36081,499,3684,2013-11-18,2013-11-23,Standard Class,APAC,Central Asia,3,26.0,0.0,0.45,1.36,Medium,2013
31500,MX-2013-122147,748,7747,2013-11-18,2013-11-23,Standard Class,LATAM,Central,2,17.0,0.0,4.32,1.34,Medium,2013
31501,TU-2013-5670,645,3764,2013-11-18,2013-11-22,Standard Class,EMEA,EMEA,1,7.0,0.6,-8.424,1.27,High,2013
31502,IV-2013-6210,506,5048,2013-11-18,2013-11-22,Standard Class,Africa,Africa,1,12.0,0.0,2.97,1.05,Medium,2013
31503,MX-2013-119795,643,5617,2013-11-18,2013-11-23,Standard Class,LATAM,Central,2,13.0,0.0,4.96,0.91,High,2013
31504,SA-2013-6120,577,5195,2013-11-18,2013-11-22,Standard Class,EMEA,EMEA,1,49.0,0.0,4.92,0.89,Medium,2013
31505,CA-2013-150658,37,1312,2013-11-18,2013-11-23,Standard Class,US,West,3,11.0,0.2,3.3675,0.84,Medium,2013
31506,UP-2013-3890,380,2329,2013-11-18,2013-11-23,Standard Class,EMEA,EMEA,1,10.0,0.0,2.64,0.84,Medium,2013
31507,IV-2013-6210,506,224,2013-11-18,2013-11-22,Standard Class,Africa,Africa,1,14.0,0.0,2.97,0.81,Medium,2013
31508,KE-2013-8270,8,158,2013-11-18,2013-11-24,Standard Class,Africa,Africa,1,15.0,0.0,0.3,0.71,Medium,2013
31509,IV-2013-6210,506,4126,2013-11-18,2013-11-22,Standard Class,Africa,Africa,1,17.0,0.0,6.12,0.61,Medium,2013
31510,KE-2013-8270,8,1618,2013-11-18,2013-11-24,Standard Class,Africa,Africa,1,20.0,0.0,6.27,0.6,Medium,2013
31511,ID-2013-36312,110,6973,2013-11-18,2013-11-24,Standard Class,APAC,Southeast Asia,1,6.0,0.47,-2.7573,0.57,Medium,2013
31512,RS-2013-9180,547,4151,2013-11-18,2013-11-20,First Class,EMEA,EMEA,1,48.0,0.0,4.32,0.57,High,2013
31513,MX-2013-111556,626,859,2013-11-18,2013-11-22,Standard Class,LATAM,Central,1,7.0,0.4,-1.368,0.5,Medium,2013
31514,US-2013-112095,643,9826,2013-11-18,2013-11-23,Standard Class,LATAM,South,2,5.0,0.6,-2.72,0.24,Medium,2013
31515,US-2013-138408,601,6938,2013-11-19,2013-11-22,Second Class,US,South,4,,0.0,527.984,345.77,Critical,2013
31516,IN-2013-42864,257,2752,2013-11-19,2013-11-19,Same Day,APAC,Southeast Asia,4,,0.17,86.6364,300.5,High,2013
31517,ES-2013-1776729,210,2442,2013-11-19,2013-11-24,Standard Class,EU,North,3,,0.0,820.44,253.26,High,2013
